Column1,Column2,Column3
0.3538709333333333,0.33834026666666667,0.25287053333333337
0.19947113333333333,0.2416737333333333,0.40473846666666663
0.3480038,0.37167373333333326,0.26387313333333334
0.193004,0.23500766666666667,0.338673
0.25047246666666667,0.3383413333333333,0.30100646666666664
0.2810066666666666,0.20607499999999998,0.3253418
0.30080833333333334,0.34300773333333334,0.2614742666666667
0.244009,0.21694073333333333,0.24454073333333334
0.29600899999999997,0.3510066,0.3210064
0.24667519999999998,0.20767433333333332,0.2530072
0.30240446666666665,0.2030082,0.2960067333333333
0.2440048,0.257007,0.13533879999999998
0.30300353333333335,0.28300633333333336,0.29467093333333333
0.25107013333333333,0.13993813333333333,0.23100226666666668
0.2692698666666667,0.21960079999999998,0.3090003333333334
0.16233586666666666,0.3216672666666666,0.3066671333333334
0.36266733333333334,0.21000066666666667,0.07133406666666667
0.179001,0.3450003333333333,0.22866713333333336
0.3643336666666667,0.21900006666666666,0.33466673333333335
0.12833406666666666,0.35,0.08566713333333334
0.3650002,0.22000013333333335,0.335
0.20900126666666666,0.35000099999999995,0.20500000000000002
0.40100119999999995,0.2360002,0.3370008666666667
0.17900200000000002,0.37,0.225667
0.361002,0.23999999999999996,0.36800046666666664
0.18833486666666668,0.19666813333333336,0.2506666666666667
0.35433499999999996,0.16000233333333336,0.37340133333333336
0.19380313333333332,0.2085352,0.2688006
0.23500606666666665,0.2684059333333334,0.4184017333333333
0.197942,0.2233418666666667,0.1968066
0.31607473333333336,0.23101059999999998,0.2782054666666667
0.2840106,0.23034393333333333,0.5050072666666666
0.34421013333333333,0.4853485333333333,0.39934366666666665
0.2844795333333333,0.16921766666666666,0.5072116
0.41807859999999997,0.4720838666666667,0.41221266666666667
0.41061153333333333,0.3391492,0.492616
0.4696804,0.5278815333333333,0.4162828
0.3096167333333334,0.36761533333333335,0.4138144
0.4038838,0.4545499333333334,0.3890158666666667
0.3110816,0.2711526,0.3993493333333334
0.35755080000000006,0.3712858666666667,0.3583496666666666
0.3988148,0.260485,0.3676176666666667
0.25101653333333335,0.42401513333333335,0.4446153333333333
0.3660162,0.2918814,0.3492161333333333
0.2644152666666667,0.3783470666666667,0.4336172
0.3686820666666667,0.22555006666666666,0.43481460000000005
0.2176814666666667,0.362682,0.34528159999999997
0.22281673333333335,0.30141340000000005,0.45574626666666673
0.1213446,0.2636154,0.2424808
0.21287646666666665,0.18221646666666666,0.3946794666666667
0.18127606666666668,0.2184798,0.12348113333333334
0.06047999999999999,0.03874746666666667,0.15521400000000002
0.0340778,0.029543466666666667,0.16107566666666664
0.15307726666666666,0.0898098,0.10654333333333334
0.2802726,0.20434019999999997,0.2746729333333333
0.1638712,0.21600146666666664,0.07320360000000001
0.2079348,0.225534,0.27913546666666667
0.0634012,0.14666746666666666,0.21493386666666667
0.08400206666666668,0.17506833333333333,0.20313413333333333
0.0494002,0.0460024,0.2254674666666667
0.37613339999999995,0.0496008,0.2049338
0.04793346666666667,0.32026693333333334,0.16106793333333333
0.3594668,0.04766793333333333,0.20860140000000002
0.05640066666666667,0.27353346666666667,0.1932668
0.40346733333333334,0.08073400000000001,0.2912009333333333
0.17273393333333334,0.2586008,0.1965342
0.4140003333333333,0.087,0.2915338
0.15200093333333334,0.17720059999999999,0.18673440000000002
0.39526713333333335,0.07806766666666667,0.28920033333333334
0.12733406666666666,0.2588014,0.1840003333333333
0.3684668,0.04453473333333333,0.2816006
0.12199999999999998,0.17720066666666667,0.16426700000000002
0.3682005333333333,0.22706726666666668,0.2604668
0.12520019999999998,0.14233453333333335,0.153
0.3684674,0.25940033333333334,0.257
0.12040006666666667,0.235,0.153
0.36500000000000005,0.20773493333333332,0.2570004
0.11613399999999999,0.21200273333333333,0.15300153333333333
0.36793513333333333,0.2853364,0.264203
0.1220024,0.15333880000000003,0.18900433333333336
0.3954031333333333,0.11033833333333333,0.3039406666666667
0.1678706,0.2750033333333333,0.16734146666666666
0.40140259999999994,0.15300400000000003,0.26727453333333334
0.13753446666666666,0.19033819999999999,0.12147373333333333
0.37866933333333336,0.09120573333333333,0.38233866666666666
0.12900373333333331,0.1155388,0.135939
0.3690063333333333,0.2757404,0.3804064
0.11400846666666668,0.28567533333333334,0.05707493333333334
0.17927413333333334,0.257009,0.196541
0.3186078,0.291008,0.2590074
0.23514186666666664,0.2650070666666667,0.20167333333333334
0.283009,0.29200693333333333,0.231007
0.25700813333333333,0.26787273333333333,0.30667380000000005
0.283008,0.2890061333333333,0.1286726
0.2570072,0.25700646666666666,0.32900500000000005
0.2920062,0.22333926666666667,0.140006
0.27200440000000004,0.1450046,0.40334079999999994
0.29600493333333333,0.13900466666666667,0.16367366666666663
0.27200586666666665,0.15887133333333334,0.48334046666666663
0.31800759999999995,0.3950051333333333,0.10607593333333334
0.2713426666666667,0.07260713333333334,0.26040953333333333
0.14127613333333333,0.20367606666666668,0.2974759333333334
0.3786082,0.11494186666666667,0.28067620000000004
0.1780088,0.19367453333333332,0.1100098
0.2820092,0.21700860000000002,0.23167493333333333
0.311008,0.2050074,0.2819411333333333
0.07800786666666666,0.3630061333333333,0.2887382666666667
0.28300526666666664,0.20300446666666666,0.11400373333333332
0.2575382666666667,0.28500359999999997,0.37100333333333335
0.28673713333333334,0.14000200000000002,0.12500340000000001
0.2570024,0.40000060000000004,0.2700014666666667
0.17633413333333334,0.14000086666666667,0.17400100000000002
0.12300080000000001,0.4090014,0.05933386666666666
0.2570004,0.14333500000000002,0.374
0.2823344666666667,0.40166833333333335,0.12666673333333334
0.14966833333333335,0.1450014666666667,0.32066693333333335
0.25966713333333336,0.4180001333333333,0.0710008
0.28800000000000003,0.15900006666666666,0.309
0.25733426666666664,0.4170002,0.23100126666666668
0.28766673333333337,0.15433353333333333,0.3192690666666667
0.2620002,0.42833446666666664,0.20266813333333333
0.29920019999999997,0.1520688,0.38333439999999996
0.2694010666666667,0.40433586666666665,0.24566766666666667
0.3013344666666667,0.17900220000000003,0.21213653333333335
0.27380340000000003,0.31806866666666667,0.2026704
0.3896028666666666,0.29900319999999997,0.23887486666666666
0.38180526666666664,0.39673706666666664,0.2304069333333333
0.44047553333333334,0.32480546666666665,0.4758741333333333
0.4592767333333333,0.4372737333333333,0.3604108666666666
0.43554586666666667,0.17574246666666668,0.3980139333333333
0.22488253333333333,0.3890098,0.35341093333333334
0.3197488,0.48967799999999995,0.46974439999999995
0.4034826666666667,0.4998800666666667,0.22821493333333331
0.2795528666666666,0.4438805333333333,0.31208146666666664
0.29881653333333336,0.43381133333333327,0.4032787333333333
0.4397471333333333,0.358616,0.3990807333333333
0.4791477333333333,0.27381853333333334,0.4068815333333333
0.3722818666666667,0.4093472,0.3821482
0.3308806,0.32354646666666664,0.2827486666666667
0.36435106666666667,0.3349474666666667,0.41721840000000004
0.25115153333333334,0.4039476000000001,0.27175340000000003
0.34415146666666663,0.320747,0.28768460000000007
0.3820839333333333,0.34694906666666664,0.2954153333333333
0.29254833333333335,0.17135,0.27781526666666667
0.2374166666666667,0.07634906666666667,0.3921495333333334
0.2004808,0.17887913333333336,0.21641613333333334
0.18161180000000002,0.18247866666666665,0.22627853333333334
0.20801373333333334,0.14721146666666668,0.188279
